         96906572 function calls (92862053 primitive calls) in 44.642 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 factory_result_widget.py:17(FactoryResultWidget)
        1    0.000    0.000    0.000    0.000 __init__.py:870(MetadataPathFinder)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:504(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 gzip.py:147(GzipFile)
        4    0.000    0.000    0.000    0.000 grid_entry.py:275(extract_item_name_from_source)
        1    0.000    0.000    0.000    0.000 traceback.py:1004(TracebackException)
        1    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        2    0.000    0.000    0.000    0.000 {method 'setMaximumWidth' of 'PySide6.QtWidgets.QWidget' objects}
       16    0.000    0.000    0.000    0.000 reprlib.py:9(recursive_repr)
       13    0.000    0.000    0.000    0.000 __init__.py:885(__init__)
       36    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        6    0.000    0.000    0.000    0.000 dataclasses.py:336(__set_name__)
        1    0.000    0.000    0.000    0.000 parser.py:109(HTMLParser)
        1    0.000    0.000    0.000    0.000 contextlib.py:17(AbstractContextManager)
        1    0.000    0.000    0.000    0.000 __init__.py:1847(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 argparse.py:1819(_prog_name)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
       12    0.000    0.000    0.000    0.000 {method '__exit__' of 'posix.ScandirIterator' objects}
       27    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 enum_sig.py:62(ExactEnumerator)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        3    0.000    0.000    0.000    0.000 argparse.py:1004(__init__)
        1    0.000    0.000    0.000    0.000 reportviews.py:118(NodeView)
        3    0.000    0.000    0.000    0.000 dependency_graph.py:219(relative_crafting_time)
       10    0.000    0.000    0.000    0.000 typing.py:1033(_is_typevar_like)
        1    0.000    0.000    0.000    0.000 argparse.py:2227(consume_positionals)
       16    0.000    0.000    0.000    0.000 __init__.py:823(_check_compression)
       39    0.000    0.000    0.000    0.000 __init__.py:1731(<lambda>)
       17    0.000    0.000    0.000    0.000 dataclasses.py:437(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
       17    0.000    0.000    0.000    0.000 typing.py:529(__init__)
        3    0.000    0.000    0.000    0.000 glob.py:362(__init__)
        1    0.000    0.000    0.000    0.000 signature_bootstrap.py:107(handle_embedding_switch)
        1    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
       20    0.000    0.000    0.000    0.000 _collections.py:23(freeze)
        1    0.000    0.000    0.000    0.000 _os.py:314(_PathInfoBase)
        1    0.000    0.000    0.000    0.000 branchings.py:842(Partition)
        3    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1260(_get_slots)
       28    0.000    0.000    0.000    0.000 typing.py:1717(<genexpr>)
       48    0.000    0.000    0.000    0.000 annotationlib.py:250(__forward_arg__)
        2    0.000    0.000    0.000    0.000 output.py:12(__init__)
        1    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
        8    0.000    0.000    0.000    0.000 argparse.py:628(format)
        1    0.000    0.000    0.000    0.000 traceback.py:434(StackSummary)
        1    0.000    0.000    0.000    0.000 functools.py:893(dispatch)
        1    0.000    0.000    0.000    0.000 grid_entry.py:115(GridEntry)
       38    0.000    0.000    0.000    0.000 dataclasses.py:420(<genexpr>)
        1    0.000    0.000    0.000    0.000 coreviews.py:110(UnionAtlas)
        1    0.000    0.000    0.000    0.000 glob.py:358(_GlobberBase)
        1    0.000    0.000    0.000    0.000 move_building_mutation.py:13(MoveBuildingMutation)
        8    0.000    0.000    0.000    0.000 argparse.py:663(_expand_help)
        1    0.000    0.000    0.000    0.000 _colorize.py:16(ANSIColors)
        6    0.000    0.000    0.000    0.000 reportviews.py:572(__getitem__)
        4    0.000    0.000    0.000    0.000 annotationlib.py:424(__get_ast)
        2    0.000    0.000    0.000    0.000 encoder.py:265(_make_iterencode)
        1    0.000    0.000    0.000    0.000 {method 'width' of 'PySide6.QtWidgets.QWidget' objects}
        1    0.000    0.000    0.000    0.000 abc.py:83(InspectLoader)
        1    0.000    0.000    0.000    0.000 preferences_dialog.py:19(PreferencesDialog)
        8    0.000    0.000    0.000    0.000 __init__.py:443(<genexpr>)
        1    0.000    0.000    0.000    0.000 mst.py:992(Partition)
        3    0.000    0.000    0.000    0.000 weakref.py:397(popitem)
       27    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1040(__init__)
        1    0.000    0.000    0.000    0.000 _transformations.py:1(<module>)
        1    0.000    0.000    0.000    0.000 recipe_options_widget.py:99(show_graph)
        1    0.000    0.000    0.000    0.000 typing.py:3606(TextIO)
        1    0.000    0.000    0.000    0.000 isomorphvf2.py:154(GraphMatcher)
        1    0.000    0.000    0.000    0.000 argparse.py:1841(ArgumentParser)
        1    0.000    0.000    0.000    0.000 functools.py:931(<lambda>)
        8    0.000    0.000    0.000    0.000 factory.py:127(crafting_time)
        6    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        1    0.000    0.000    0.000    0.000 abc.py:16(ResourceReader)
        1    0.000    0.000    0.000    0.000 __init__.py:899(_addHandlerRef)
       10    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 argparse.py:1161(__init__)
        1    0.000    0.000    0.000    0.000 _functional.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {method 'setMinimumHeight' of 'PySide6.QtWidgets.QWidget' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1343(__init__)
        1    0.000    0.000    0.000    0.000 gexf.py:189(GEXF)
        8    0.000    0.000    0.000    0.000 typing.py:1721(__eq__)
        1    0.000    0.000    0.000    0.000 _pvector.py:12(_bitcount)
        1    0.000    0.000    0.000    0.000 move_subgraph_mutation.py:10(MoveSubgraphMutation)
        1    0.000    0.000    0.000    0.000 planarity.py:224(ConflictPair)
        1    0.000    0.000    0.000    0.000 _pclass.py:37(PClass)
        1    0.000    0.000    0.000    0.000 argparse.py:1419(_ActionsContainer)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1281(XMLPullParser)
        1    0.000    0.000    0.000    0.000 __init__.py:64(Template)
        1    0.000    0.000    0.000    0.000 __init__.py:1463(Logger)
        1    0.000    0.000    0.000    0.000 _plist.py:40(_PListBase)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1106(_resolve_filename)
        1    0.000    0.000    0.000    0.000 _colorize.py:157(Argparse)
        4    0.000    0.000    0.000    0.000 typing.py:433(_eval_type)
        1    0.000    0.000    0.000    0.000 readers.py:137(NamespaceReader)
        1    0.000    0.000    0.000    0.000 {built-in method posix.get_terminal_size}
        1    0.000    0.000    0.000    0.000 reflection.py:34(Reflection)
        1    0.000    0.000    0.000    0.000 recipe_options_widget.py:14(RecipeOptionsWidget)
        1    0.000    0.000    0.000    0.000 configs.py:171(values)
        1    0.000    0.000    0.000    0.000 decoder.py:292(__init__)
        1    0.000    0.000    0.000    0.000 reportviews.py:1048(OutEdgeView)
        4    0.000    0.000    0.000    0.000 typing.py:310(_check_generic_specialization)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        3    0.000    0.000    0.000    0.000 feature.py:53(<genexpr>)
        1    0.000    0.000    0.000    0.000 abc.py:62(Traversable)
        1    0.000    0.000    0.000    0.000 contextlib.py:472(_BaseExitStack)
        1    0.000    0.000    0.000    0.000 __init__.py:1836(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:423(ZipInfo)
       27    0.000    0.000    0.000    0.000 functools.py:1101(__set_name__)
        5    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        8    0.000    0.000    0.000    0.000 graph.py:473(__contains__)
        8    0.000    0.000    0.000    0.000 argparse.py:1707(_check_conflict)
        1    0.000    0.000    0.000    0.000 _markupbase.py:23(ParserBase)
        3    0.000    0.000    0.000    0.000 argparse.py:1698(_get_handler)
        8    0.000    0.000    0.000    0.000 reflection.py:26(display_name)
        1    0.000    0.000    0.000    0.000 _adapters.py:46(SpecPath)
        1    0.000    0.000    0.000    0.000 threading.py:438(notify_all)
        1    0.000    0.000    0.000    0.000 url_creator.py:5(URLCreator)
        1    0.000    0.000    0.000    0.000 __init__.py:250(EntryPoints)
        2    0.000    0.000    0.000    0.000 random.py:225(__init_subclass__)
        7    0.000    0.000    0.000    0.000 enum.py:114(_iter_bits_lsb)
        1    0.000    0.000    0.000    0.000 __init__.py:306(PackagePath)
       12    0.000    0.000    0.000    0.000 {method '__enter__' of 'posix.ScandirIterator' objects}
        1    0.000    0.000    0.000    0.000 planarity.py:769(PlanarEmbedding)
        1    0.000    0.000    0.000    0.000 __init__.py:947(ZipExtFile)
        1    0.000    0.000    0.000    0.000 _precord.py:25(PRecord)
        1    0.000    0.000    0.000    0.000 prettytable.py:100(OptionsType)
        4    0.000    0.000    0.000    0.000 annotationlib.py:683(create_unique_name)
        1    0.000    0.000    0.000    0.000 __init__.py:199(_Extra)
        3    0.000    0.000    0.000    0.000 matchhelpers.py:22(copyfunc)
        2    0.000    0.000    0.000    0.000 json_matrix_representation.py:18(_get_blueprint_header)
        1    0.000    0.000    0.000    0.000 hill_climbing.py:9(HillClimbing)
        1    0.000    0.000    0.000    0.000 reflection.py:19(DiscoveredClass)
        1    0.000    0.000    0.000    0.000 __init__.py:285(_EndRecData64)
        6    0.000    0.000    0.000    0.000 functools.py:916(_is_valid_dispatch_type)
        1    0.000    0.000    0.000    0.000 factory_processor.py:20(FactoryProcessor)
        1    0.000    0.000    0.000    0.000 encoder.py:74(JSONEncoder)
        1    0.000    0.000    0.000    0.000 {method 'setMaxVisibleItems' of 'PySide6.QtWidgets.QComboBox' objects}
        1    0.000    0.000    0.000    0.000 threading.py:685(Barrier)
        1    0.000    0.000    0.000    0.000 tempfile.py:885(TemporaryDirectory)
       24    0.000    0.000    0.000    0.000 <frozen _collections_abc>:345(__subclasshook__)
        1    0.000    0.000    0.000    0.000 __init__.py:821(Prepared)
       17    0.000    0.000    0.000    0.000 dataclasses.py:359(__init__)
        1    0.000    0.000    0.000    0.000 networksimplex.py:14(_DataEssentialsAndFunctions)
       10    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        1    0.000    0.000    0.000    0.000 grid_entry.py:38(GridEntryMovableId)
        1    0.000    0.000    0.000    0.000 _pbag.py:13(PBag)
        5    0.000    0.000    0.000    0.000 dependency_graph.py:209(crafting_time)
        1    0.000    0.000    0.000    0.000 _adapters.py:163(wrap_spec)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:12(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:101(CompleteDirs)
        1    0.000    0.000    0.000    0.000 {method 'setFlat' of 'PySide6.QtWidgets.QPushButton' objects}
       40    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        1    0.000    0.000    0.000    0.000 contextlib.py:41(AbstractAsyncContextManager)
        1    0.000    0.000    0.000    0.000 {method 'setToolTip' of 'PySide6.QtWidgets.QWidget' objects}
        1    0.000    0.000    0.000    0.000 factorio_const.py:1(FactorioConst)
        3    0.000    0.000    0.000    0.000 configs.py:131(__iter__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1161(create_module)
       20    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 reportviews.py:383(DiDegreeView)
       16    0.000    0.000    0.000    0.000 _parser.py:166(__delitem__)
        1    0.000    0.000    0.000    0.000 evolution_settings_dialogs.py:111(FitnessesDialog)
       10    0.000    0.000    0.000    0.000 inspect.py:432(isbuiltin)
        1    0.000    0.000    0.000    0.000 __init__.py:265(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 traceback.py:278(FrameSummary)
       44    0.000    0.000    0.000    0.000 inspect.py:2738(default)
        1    0.000    0.000    0.000    0.000 ElementTree.py:126(Element)
       31    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        1    0.000    0.000    0.000    0.000 _checked_types.py:16(CheckedType)
        1    0.000    0.000    0.000    0.000 _meta.py:47(SimplePath)
        1    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 8:1(argmap_topological_sort_5)
        1    0.000    0.000    0.000    0.000 __init__.py:1111(StreamHandler)
        1    0.000    0.000    0.000    0.000 contextlib.py:108(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method shiboken6.Shiboken.replaceModuleDict}
        4    0.000    0.000    0.000    0.000 {built-in method maketrans}
        2    0.000    0.000    0.000    0.000 weakref.py:309(__init__)
       26    0.000    0.000    0.000    0.000 __init__.py:893(tell)
        3    0.000    0.000    0.000    0.000 typing.py:351(_deduplicate)
        1    0.000    0.000    0.000    0.000 threading.py:278(Condition)
        5    0.000    0.000    0.000    0.000 dataclasses.py:936(_hash_set_none)
        4    0.000    0.000    0.000    0.000 threading.py:126(RLock)
        1    0.000    0.000    0.000    0.000 {method 'setToolButtonStyle' of 'PySide6.QtWidgets.QToolButton' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1338(Manager)
